product_id,category_id,supplier_id,price,category_name,country
5031,11,193,4242,Cat_11,China
5032,28,162,4509,Cat_28,China
5033,10,151,1931,Cat_10,India
5034,9,144,642,Cat_9,China
5035,11,183,4649,Cat_11,USA
5036,9,131,1271,Cat_9,China
5037,20,101,2316,Cat_20,USA
5038,27,26,4980,Cat_27,China
5039,28,24,1472,Cat_28,USA
5040,22,79,3555,Cat_22,USA
5041,8,196,1248,Cat_8,India
5042,19,46,2423,Cat_19,India
5043,24,179,3548,Cat_24,India
5044,15,176,1513,Cat_15,India
5045,11,76,2206,Cat_11,USA
5046,13,19,2412,Cat_13,India
5047,27,111,1584,Cat_27,India
5048,8,179,1463,Cat_8,India
5049,26,48,478,Cat_26,China
5050,25,148,1179,Cat_25,China
5051,28,120,3128,Cat_28,USA
5052,22,34,4614,Cat_22,India
5053,21,157,4233,Cat_21,USA
5054,9,145,1987,Cat_9,India
5055,14,14,850,Cat_14,China
5056,25,191,2261,Cat_25,China
5057,27,147,4298,Cat_27,China
5058,27,157,4727,Cat_27,USA
5059,3,5,1961,Cat_3,China
5060,11,25,4884,Cat_11,India
5061,11,84,1207,Cat_11,China
5062,2,120,4453,Cat_2,USA
5063,25,181,2984,Cat_25,India
5064,11,13,4446,Cat_11,USA
5065,1,27,2136,Cat_1,China
5066,26,11,4929,Cat_26,China
5067,8,3,3628,Cat_8,India
5068,2,175,753,Cat_2,India
5069,20,74,3673,Cat_20,USA
5070,28,72,2694,Cat_28,China
5071,1,68,760,Cat_1,China
5072,1,38,1817,Cat_1,China
5073,16,15,2502,Cat_16,China
5074,18,1,2428,Cat_18,India
5075,23,192,1139,Cat_23,USA
5076,27,88,2329,Cat_27,India
5077,5,28,445,Cat_5,USA
5078,1,54,4019,Cat_1,USA
5079,10,119,3614,Cat_10,China
5080,28,3,4980,Cat_28,India
5081,6,168,2051,Cat_6,China
5082,5,59,2428,Cat_5,USA
5083,7,62,3397,Cat_7,USA
5084,9,155,4664,Cat_9,India
5085,24,101,2645,Cat_24,USA
5086,18,121,3966,Cat_18,USA
5087,13,188,2527,Cat_13,China
5088,3,160,3189,Cat_3,USA
5089,4,70,727,Cat_4,India
5090,25,165,1464,Cat_25,USA
5091,26,7,4890,Cat_26,China
5092,11,83,2843,Cat_11,China
5093,27,93,4247,Cat_27,USA
5094,16,149,3495,Cat_16,China
5095,17,30,4319,Cat_17,India
5096,3,108,303,Cat_3,USA
5097,29,90,1475,Cat_29,China
5098,18,45,1926,Cat_18,India
5099,4,114,4623,Cat_4,USA
5100,18,91,3297,Cat_18,India
5101,10,137,3554,Cat_10,USA
5102,4,195,1576,Cat_4,USA
5103,29,23,2501,Cat_29,USA
5104,23,107,4381,Cat_23,China
5105,3,163,1928,Cat_3,China
5106,8,20,203,Cat_8,India
5107,14,107,1207,Cat_14,China
5108,18,58,141,Cat_18,India
5109,15,104,1995,Cat_15,India
5110,12,44,3647,Cat_12,China
5111,8,124,1241,Cat_8,India
5112,17,133,361,Cat_17,India
5113,21,42,1281,Cat_21,China
5114,23,50,855,Cat_23,China
5115,17,167,1484,Cat_17,China
5116,29,168,1821,Cat_29,China
5117,11,170,2290,Cat_11,USA
5118,26,190,2572,Cat_26,China
5119,9,186,1352,Cat_9,India
5120,4,144,3084,Cat_4,China
5121,16,196,3059,Cat_16,India
5122,9,13,3818,Cat_9,USA
5123,15,17,1458,Cat_15,India
5124,16,119,3456,Cat_16,China
5125,22,125,2842,Cat_22,China
5126,12,162,1361,Cat_12,China
5127,24,114,2543,Cat_24,USA
5128,5,165,1034,Cat_5,USA
5129,15,99,1710,Cat_15,USA
5130,18,24,1228,Cat_18,USA
5131,5,125,1805,Cat_5,China
5132,24,106,3949,Cat_24,China
5133,17,191,4618,Cat_17,China
5134,16,44,2462,Cat_16,China
5135,9,194,2709,Cat_9,China
5136,27,59,3632,Cat_27,USA
5137,9,155,577,Cat_9,India
5138,29,135,2254,Cat_29,China
5139,3,146,1698,Cat_3,USA
5140,16,140,4904,Cat_16,India
5141,18,142,285,Cat_18,USA
5142,9,142,4893,Cat_9,USA
5143,23,85,783,Cat_23,China
5144,16,13,3216,Cat_16,USA
5145,6,148,991,Cat_6,China
5146,26,132,1873,Cat_26,China
5147,5,160,3254,Cat_5,USA
5148,6,88,2278,Cat_6,India
5149,11,11,585,Cat_11,China
5150,22,72,3557,Cat_22,China
5151,27,162,1603,Cat_27,China
5152,29,91,2910,Cat_29,India
5153,17,39,3690,Cat_17,China
5154,2,175,3419,Cat_2,India
5155,30,101,2832,Cat_30,USA
5156,8,82,4914,Cat_8,USA
5157,23,119,2688,Cat_23,China
5158,5,7,4604,Cat_5,China
5159,25,190,3531,Cat_25,China
5160,30,45,4791,Cat_30,India
5161,9,24,4511,Cat_9,USA
5162,29,99,3296,Cat_29,USA
5163,5,70,3952,Cat_5,India
5164,21,152,4926,Cat_21,India
5165,30,72,756,Cat_30,China
5166,20,52,1163,Cat_20,India
5167,10,100,713,Cat_10,USA
5168,11,106,3547,Cat_11,China
5169,13,167,903,Cat_13,China
5170,18,172,1819,Cat_18,USA
5171,4,198,4678,Cat_4,China
5172,29,105,3261,Cat_29,India
5173,20,179,1084,Cat_20,India
5174,4,180,1894,Cat_4,USA
5175,21,88,362,Cat_21,India
5176,15,145,3507,Cat_15,India
5177,27,173,2262,Cat_27,USA
5178,13,1,1316,Cat_13,India
5179,22,166,4800,Cat_22,USA
5180,30,11,347,Cat_30,China
5181,17,84,4139,Cat_17,China
5182,29,50,4852,Cat_29,China
5183,8,196,3146,Cat_8,India
5184,12,144,3941,Cat_12,China
5185,12,79,4603,Cat_12,USA
5186,25,163,993,Cat_25,China
5187,26,173,3748,Cat_26,USA
5188,10,180,4830,Cat_10,USA
5189,10,151,4898,Cat_10,India
5190,7,103,4775,Cat_7,USA
5191,12,167,4517,Cat_12,China
5192,18,84,3097,Cat_18,China
5193,27,131,761,Cat_27,China
5194,21,43,2465,Cat_21,USA
5195,26,30,2966,Cat_26,India
5196,21,142,691,Cat_21,USA
5197,9,112,3958,Cat_9,China
5198,13,171,1676,Cat_13,China
5199,29,109,2897,Cat_29,USA
5200,12,175,2353,Cat_12,India
5201,4,74,2380,Cat_4,USA
5202,28,33,2147,Cat_28,India
5203,17,96,2563,Cat_17,USA
5204,14,68,3300,Cat_14,China
5205,27,21,255,Cat_27,India
5206,28,99,4196,Cat_28,USA
5207,2,50,4206,Cat_2,China
5208,10,25,4828,Cat_10,India
5209,22,112,3808,Cat_22,China
5210,29,166,2304,Cat_29,USA
5211,5,18,1660,Cat_5,USA
5212,19,21,2216,Cat_19,India
5213,30,181,4561,Cat_30,India
5214,23,3,4199,Cat_23,India
5215,16,154,4306,Cat_16,China
5216,13,93,3391,Cat_13,USA
5217,27,65,2380,Cat_27,USA
5218,8,180,2865,Cat_8,USA
5219,12,30,4397,Cat_12,India
5220,3,113,2113,Cat_3,India
5221,11,76,159,Cat_11,USA
5222,18,102,1846,Cat_18,USA
5223,29,175,2140,Cat_29,India
5224,18,40,2682,Cat_18,USA
5225,18,95,2245,Cat_18,China
5226,8,79,2066,Cat_8,USA
5227,27,97,3680,Cat_27,USA
5228,7,56,2728,Cat_7,India
5229,24,79,4073,Cat_24,USA
5230,1,177,853,Cat_1,USA
5231,16,158,921,Cat_16,China
5232,30,102,134,Cat_30,USA
5233,1,140,362,Cat_1,India
5234,5,54,1869,Cat_5,USA
5235,30,105,193,Cat_30,India
5236,3,131,2445,Cat_3,China
5237,7,112,1118,Cat_7,China
5238,30,16,3289,Cat_30,India
5239,21,30,421,Cat_21,India
5240,3,14,3695,Cat_3,China
5241,3,173,3157,Cat_3,USA
5242,9,82,972,Cat_9,USA
5243,20,84,1994,Cat_20,China
5244,6,153,1040,Cat_6,USA
5245,14,9,3554,Cat_14,USA
5246,26,19,1156,Cat_26,India
5247,11,37,3046,Cat_11,China
5248,23,91,1622,Cat_23,India
5249,7,128,2421,Cat_7,China
5250,26,7,3372,Cat_26,China
5251,3,149,577,Cat_3,China
5252,7,52,267,Cat_7,India
5253,10,44,3159,Cat_10,China
5254,6,144,3464,Cat_6,China
5255,9,56,4762,Cat_9,India
5256,11,27,981,Cat_11,China
5257,14,107,2465,Cat_14,China
5258,22,96,253,Cat_22,USA
5259,20,186,4685,Cat_20,India
5260,8,58,3618,Cat_8,India
5261,11,118,4804,Cat_11,USA
5262,7,92,4368,Cat_7,USA
5263,29,71,4039,Cat_29,USA
5264,13,136,2478,Cat_13,India
5265,9,93,1930,Cat_9,USA
5266,26,139,4533,Cat_26,China
5267,4,122,3840,Cat_4,India
5268,26,18,1543,Cat_26,USA
5269,22,171,2650,Cat_22,China
5270,30,22,672,Cat_30,India
5271,9,118,966,Cat_9,USA
5272,28,177,1880,Cat_28,USA
5273,19,54,2719,Cat_19,USA
5274,11,183,2100,Cat_11,USA
5275,21,156,124,Cat_21,USA
5276,11,70,4928,Cat_11,India
5277,15,63,3809,Cat_15,USA
5278,5,99,2511,Cat_5,USA
5279,29,116,2326,Cat_29,India
5280,21,195,2620,Cat_21,USA
5281,7,111,2238,Cat_7,India
5282,6,69,4901,Cat_6,China
5283,30,30,1141,Cat_30,India
5284,8,61,4190,Cat_8,China
5285,15,133,4943,Cat_15,India
5286,13,149,3965,Cat_13,China
5287,23,3,2677,Cat_23,India
5288,28,174,1041,Cat_28,China
5289,4,123,1954,Cat_4,USA
5290,29,133,493,Cat_29,India
5291,28,123,2598,Cat_28,USA
5292,15,52,2366,Cat_15,India
5293,26,61,1566,Cat_26,China
5294,25,27,982,Cat_25,China
5295,19,134,2988,Cat_19,India
5296,11,125,3584,Cat_11,China
5297,19,110,1404,Cat_19,India
5298,26,167,1286,Cat_26,China
5299,26,13,107,Cat_26,USA
5300,17,112,4684,Cat_17,China
5301,29,126,478,Cat_29,USA
5302,22,166,1049,Cat_22,USA
5303,10,84,3115,Cat_10,China
5304,14,39,966,Cat_14,China
5305,26,34,1566,Cat_26,India
5306,8,172,812,Cat_8,USA
5307,26,60,4530,Cat_26,USA
5308,4,8,1737,Cat_4,USA
5309,23,168,776,Cat_23,China
5310,7,44,4341,Cat_7,China
5311,10,51,3651,Cat_10,China
5312,22,132,3100,Cat_22,China
5313,18,183,3828,Cat_18,USA
5314,4,42,700,Cat_4,China
5315,11,97,1308,Cat_11,USA
5316,6,188,3400,Cat_6,China
5317,19,183,136,Cat_19,USA
5318,5,177,614,Cat_5,USA
5319,27,72,3695,Cat_27,China
5320,8,68,1510,Cat_8,China
5321,27,165,2607,Cat_27,USA
5322,7,127,1534,Cat_7,USA
5323,27,7,593,Cat_27,China
5324,15,55,2362,Cat_15,USA
5325,18,166,1510,Cat_18,USA
5326,16,4,3248,Cat_16,USA
5327,25,24,1369,Cat_25,USA
5328,28,77,3484,Cat_28,India
5329,24,49,4454,Cat_24,India
5330,6,52,1363,Cat_6,India
5331,12,63,1337,Cat_12,USA
5332,6,170,3782,Cat_6,USA
5333,7,61,348,Cat_7,China
5334,18,56,1764,Cat_18,India
5335,2,163,4924,Cat_2,China
5336,2,146,4416,Cat_2,USA
5337,8,65,2120,Cat_8,USA
5338,18,10,2343,Cat_18,USA
5339,18,179,1977,Cat_18,India
5340,8,112,3147,Cat_8,China
5341,12,56,4214,Cat_12,India
5342,8,169,4725,Cat_8,India
5343,16,152,1142,Cat_16,India
5344,22,39,1586,Cat_22,China
5345,17,115,4239,Cat_17,China
5346,8,6,3377,Cat_8,India
5347,19,59,2079,Cat_19,USA
5348,8,125,552,Cat_8,China
5349,13,168,589,Cat_13,China
5350,12,149,1397,Cat_12,China
5351,11,169,2817,Cat_11,India
5352,23,197,1634,Cat_23,USA
5353,12,183,2165,Cat_12,USA
5354,2,14,1790,Cat_2,China
5355,19,68,3780,Cat_19,China
5356,13,37,1311,Cat_13,China
5357,30,100,4041,Cat_30,USA
5358,6,199,3400,Cat_6,USA
5359,8,150,4225,Cat_8,USA
5360,6,125,2990,Cat_6,China
5361,17,32,2673,Cat_17,China
5362,20,76,2986,Cat_20,USA
5363,9,186,3359,Cat_9,India
5364,12,180,1506,Cat_12,USA
5365,25,122,2308,Cat_25,India
5366,11,34,2572,Cat_11,India
5367,10,152,1061,Cat_10,India
5368,19,86,3366,Cat_19,USA
5369,6,111,904,Cat_6,India
5370,5,134,662,Cat_5,India
5371,30,124,4362,Cat_30,India
5372,15,7,3025,Cat_15,China
5373,11,119,1894,Cat_11,China
5374,26,21,2448,Cat_26,India
5375,28,35,3795,Cat_28,China
5376,7,128,2839,Cat_7,China
5377,19,87,787,Cat_19,India
5378,23,133,274,Cat_23,India
5379,9,21,514,Cat_9,India
5380,3,137,3905,Cat_3,USA
5381,18,150,1966,Cat_18,USA
5382,25,62,3085,Cat_25,USA
5383,25,31,3226,Cat_25,China
5384,29,28,2351,Cat_29,USA
5385,24,1,2283,Cat_24,India
5386,14,2,1776,Cat_14,India
5387,8,112,4864,Cat_8,China
5388,18,100,2308,Cat_18,USA
5389,13,96,2024,Cat_13,USA
5390,17,91,2549,Cat_17,India
5391,12,80,2537,Cat_12,China
5392,22,158,3756,Cat_22,China
5393,12,148,1889,Cat_12,China
5394,2,50,1267,Cat_2,China
5395,24,61,1731,Cat_24,China
5396,6,67,1141,Cat_6,China
5397,14,196,4847,Cat_14,India
5398,28,30,482,Cat_28,India
5399,26,125,3586,Cat_26,China
5400,4,196,3917,Cat_4,India
5401,7,141,1982,Cat_7,China
5402,28,11,4722,Cat_28,China
5403,18,5,973,Cat_18,China
5404,30,104,1509,Cat_30,India
5405,9,140,3558,Cat_9,India
5406,11,181,4797,Cat_11,India
5407,4,157,4996,Cat_4,USA
5408,6,165,211,Cat_6,USA
5409,26,148,563,Cat_26,China
5410,14,96,1033,Cat_14,USA
5411,11,113,4391,Cat_11,India
5412,14,81,4906,Cat_14,USA
5413,18,195,3512,Cat_18,USA
5414,2,198,423,Cat_2,China
5415,2,76,3678,Cat_2,USA
5416,10,26,443,Cat_10,China
5417,24,45,4440,Cat_24,India
5418,27,50,2409,Cat_27,China
5419,25,196,2076,Cat_25,India
5420,6,60,4957,Cat_6,USA
5421,27,95,4473,Cat_27,China
5422,26,130,1810,Cat_26,USA
5423,17,8,3651,Cat_17,USA
5424,30,156,4609,Cat_30,USA
5425,7,170,1902,Cat_7,USA
5426,9,76,4188,Cat_9,USA
5427,24,100,209,Cat_24,USA
5428,27,57,3825,Cat_27,USA
5429,14,45,4550,Cat_14,India
5430,6,122,3494,Cat_6,India
5431,7,58,4348,Cat_7,India
5432,17,126,1094,Cat_17,USA
5433,26,27,3586,Cat_26,China
5434,10,38,969,Cat_10,China
5435,25,48,412,Cat_25,China
5436,6,150,1312,Cat_6,USA
5437,12,137,351,Cat_12,USA
5438,5,74,1833,Cat_5,USA
5439,1,34,464,Cat_1,India
5440,12,96,3148,Cat_12,USA
5441,12,8,556,Cat_12,USA
5442,30,27,1370,Cat_30,China
5443,12,51,3908,Cat_12,China
5444,20,185,3670,Cat_20,USA
5445,1,115,2779,Cat_1,China
5446,16,123,1632,Cat_16,USA
5447,20,119,1018,Cat_20,China
5448,28,61,3320,Cat_28,China
5449,4,159,772,Cat_4,India
5450,25,160,1931,Cat_25,USA
5451,14,4,991,Cat_14,USA
5452,10,107,4697,Cat_10,China
5453,10,149,1840,Cat_10,China
5454,5,106,2025,Cat_5,China
5455,10,67,3506,Cat_10,China
5456,13,57,355,Cat_13,USA
5457,1,107,4527,Cat_1,China
5458,15,182,4229,Cat_15,India
5459,9,61,314,Cat_9,China
5460,28,137,1668,Cat_28,USA
5461,6,50,1928,Cat_6,China
5462,1,22,3043,Cat_1,India
5463,15,155,1688,Cat_15,India
5464,29,198,4866,Cat_29,China
5465,16,109,3196,Cat_16,USA
5466,10,113,559,Cat_10,India
5467,16,197,4699,Cat_16,USA
5468,27,126,3032,Cat_27,USA
5469,22,184,1317,Cat_22,USA
5470,5,159,4351,Cat_5,India
5471,10,200,3360,Cat_10,India
5472,7,72,584,Cat_7,China
5473,12,109,2974,Cat_12,USA
5474,26,8,1159,Cat_26,USA
5475,5,162,4521,Cat_5,China
5476,20,117,3297,Cat_20,USA
5477,21,6,3342,Cat_21,India
5478,16,5,1070,Cat_16,China
5479,9,170,3809,Cat_9,USA
5480,6,155,4394,Cat_6,India
5481,3,200,755,Cat_3,India
5482,5,137,1702,Cat_5,USA
5483,29,96,2538,Cat_29,USA
5484,18,130,1866,Cat_18,USA
5485,13,94,432,Cat_13,India
5486,19,98,139,Cat_19,USA
5487,21,123,988,Cat_21,USA
5488,10,184,2838,Cat_10,USA
5489,26,179,4458,Cat_26,India
5490,21,84,817,Cat_21,China
5491,18,82,4534,Cat_18,USA
5492,20,44,964,Cat_20,China
5493,22,146,3804,Cat_22,USA
5494,22,168,695,Cat_22,China
5495,17,66,147,Cat_17,USA
5496,15,142,4317,Cat_15,USA
5497,13,19,263,Cat_13,India
5498,26,58,1525,Cat_26,India
5499,20,89,4221,Cat_20,USA
5500,22,8,1056,Cat_22,USA
5501,5,96,151,Cat_5,USA
5502,2,104,2654,Cat_2,India
5503,8,70,4918,Cat_8,India
5504,25,57,764,Cat_25,USA
5505,20,134,1880,Cat_20,India
5506,1,24,1207,Cat_1,USA
5507,1,166,3282,Cat_1,USA
5508,18,172,200,Cat_18,USA
5509,20,150,3133,Cat_20,USA
5510,8,143,2720,Cat_8,USA
5511,15,19,4655,Cat_15,India
5512,17,183,122,Cat_17,USA
5513,13,120,1962,Cat_13,USA
5514,4,13,2698,Cat_4,USA
5515,23,74,407,Cat_23,USA
5516,13,108,4000,Cat_13,USA
5517,17,198,4413,Cat_17,China
5518,13,3,3775,Cat_13,India
5519,5,2,2760,Cat_5,India
5520,14,116,1201,Cat_14,India
5521,25,161,4365,Cat_25,China
5522,6,26,3872,Cat_6,China
5523,23,120,4639,Cat_23,USA
5524,30,56,1515,Cat_30,India
5525,7,53,4489,Cat_7,USA
5526,14,116,4474,Cat_14,India
5527,2,176,1012,Cat_2,India
5528,12,182,2385,Cat_12,India
5529,24,165,588,Cat_24,USA
5530,24,85,1894,Cat_24,China
5531,4,107,4718,Cat_4,China
5532,20,8,262,Cat_20,USA
5533,21,139,3288,Cat_21,China
5534,1,149,2401,Cat_1,China
5535,30,166,3932,Cat_30,USA
5536,8,166,3660,Cat_8,USA
5537,15,149,3262,Cat_15,China
5538,29,161,2565,Cat_29,China
5539,21,18,1413,Cat_21,USA
5540,15,123,3609,Cat_15,USA
5541,18,147,3581,Cat_18,China
5542,8,27,3291,Cat_8,China
5543,6,188,621,Cat_6,China
5544,16,126,4386,Cat_16,USA
5545,26,64,3235,Cat_26,China
5546,9,116,2606,Cat_9,India
5547,2,39,1183,Cat_2,China
5548,8,86,2614,Cat_8,USA
5549,10,156,1362,Cat_10,USA
5550,27,94,1577,Cat_27,India
5551,14,15,2757,Cat_14,China
5552,30,10,2301,Cat_30,USA
5553,8,196,1828,Cat_8,India
5554,2,25,2042,Cat_2,India
5555,30,94,1229,Cat_30,India
5556,21,145,3061,Cat_21,India
5557,22,192,4805,Cat_22,USA
5558,13,96,995,Cat_13,USA
5559,6,57,4465,Cat_6,USA
5560,7,73,2850,Cat_7,China
5561,2,56,2691,Cat_2,India
5562,27,39,4181,Cat_27,China
5563,7,94,246,Cat_7,India
5564,3,152,3887,Cat_3,India
5565,24,143,4534,Cat_24,USA
5566,26,163,701,Cat_26,China
5567,13,3,3019,Cat_13,India
5568,6,80,1784,Cat_6,China
5569,11,200,1949,Cat_11,India
5570,16,109,2696,Cat_16,USA
5571,15,41,3747,Cat_15,India
5572,23,131,4449,Cat_23,China
5573,9,168,1216,Cat_9,China
5574,24,49,3067,Cat_24,India
5575,26,12,2849,Cat_26,India
5576,16,162,1730,Cat_16,China
5577,5,15,2444,Cat_5,China
5578,12,164,3391,Cat_12,China
5579,25,102,4053,Cat_25,USA
5580,20,104,1194,Cat_20,India
5581,16,168,1241,Cat_16,China
5582,3,157,2199,Cat_3,USA
5583,9,34,4715,Cat_9,India
5584,8,49,273,Cat_8,India
5585,25,137,3631,Cat_25,USA
5586,26,197,1562,Cat_26,USA
5587,29,73,3240,Cat_29,China
5588,18,135,1878,Cat_18,China
5589,1,108,859,Cat_1,USA
5590,12,129,2980,Cat_12,China
5591,4,6,3037,Cat_4,India
5592,7,158,868,Cat_7,China
5593,3,13,2140,Cat_3,USA
5594,10,180,3323,Cat_10,USA
5595,11,140,1767,Cat_11,India
5596,20,55,754,Cat_20,USA
5597,25,67,2010,Cat_25,China
5598,17,62,2948,Cat_17,USA
5599,30,129,2090,Cat_30,China
5600,14,128,2938,Cat_14,China
5601,2,16,2453,Cat_2,India
5602,14,60,2089,Cat_14,USA
5603,24,168,1235,Cat_24,China
5604,11,171,4271,Cat_11,China
5605,24,39,4131,Cat_24,China
5606,27,183,4223,Cat_27,USA
5607,22,96,1183,Cat_22,USA
5608,25,85,3718,Cat_25,China
5609,26,190,1711,Cat_26,China
5610,4,158,3049,Cat_4,China
5611,16,141,1999,Cat_16,China
5612,13,19,3821,Cat_13,India
5613,5,30,473,Cat_5,India
5614,7,4,3420,Cat_7,USA
5615,21,11,1386,Cat_21,China
5616,2,56,3577,Cat_2,India
5617,5,67,2157,Cat_5,China
5618,13,23,342,Cat_13,USA
5619,24,73,1737,Cat_24,China
5620,7,132,1923,Cat_7,China
5621,20,31,818,Cat_20,China
5622,3,199,2930,Cat_3,USA
5623,15,80,4041,Cat_15,China
5624,10,145,932,Cat_10,India
5625,27,9,1119,Cat_27,USA
5626,8,129,3971,Cat_8,China
5627,24,152,3491,Cat_24,India
5628,29,86,529,Cat_29,USA
5629,20,156,1346,Cat_20,USA
5630,8,12,3513,Cat_8,India
5631,28,78,2897,Cat_28,India
5632,14,177,1576,Cat_14,USA
5633,14,50,2010,Cat_14,China
5634,21,198,4815,Cat_21,China
5635,3,174,3362,Cat_3,China
5636,26,85,2743,Cat_26,China
5637,7,153,179,Cat_7,USA
5638,8,157,4302,Cat_8,USA
5639,11,177,4347,Cat_11,USA
5640,16,166,1938,Cat_16,USA
5641,30,6,1581,Cat_30,India
5642,17,101,2116,Cat_17,USA
5643,14,113,1679,Cat_14,India
5644,1,196,1238,Cat_1,India
5645,22,163,1470,Cat_22,China
5646,6,113,2232,Cat_6,India
5647,26,158,519,Cat_26,China
5648,7,145,4457,Cat_7,India
5649,7,153,4293,Cat_7,USA
5650,19,67,671,Cat_19,China
5651,12,73,3149,Cat_12,China
5652,20,44,3230,Cat_20,China
5653,4,188,1370,Cat_4,China
5654,12,181,3835,Cat_12,India
5655,22,159,2078,Cat_22,India
5656,13,35,918,Cat_13,China
5657,24,45,3673,Cat_24,India
5658,2,100,167,Cat_2,USA
5659,3,139,3998,Cat_3,China
5660,26,23,1713,Cat_26,USA
5661,26,165,2138,Cat_26,USA
5662,14,151,1536,Cat_14,India
5663,17,40,4420,Cat_17,USA
5664,30,125,1087,Cat_30,China
5665,28,129,1676,Cat_28,China
5666,8,199,1397,Cat_8,USA
5667,13,1,3346,Cat_13,India
5668,29,64,3486,Cat_29,China
5669,29,48,4467,Cat_29,China
5670,13,141,1730,Cat_13,China
5671,3,182,2589,Cat_3,India
5672,20,62,3107,Cat_20,USA
5673,8,150,227,Cat_8,USA
5674,10,32,2959,Cat_10,China
5675,15,107,2983,Cat_15,China
5676,30,137,4099,Cat_30,USA
5677,26,170,4672,Cat_26,USA
5678,4,68,2033,Cat_4,China
5679,11,136,3267,Cat_11,India
5680,1,146,4312,Cat_1,USA
5681,15,171,1266,Cat_15,China
5682,4,50,2881,Cat_4,China
5683,16,106,2808,Cat_16,China
5684,7,4,1529,Cat_7,USA
5685,2,192,4333,Cat_2,USA
5686,2,118,3246,Cat_2,USA
5687,14,123,3422,Cat_14,USA
5688,5,177,3908,Cat_5,USA
5689,22,114,2338,Cat_22,USA
5690,22,166,1367,Cat_22,USA
5691,11,119,1575,Cat_11,China
5692,24,20,1375,Cat_24,India
5693,20,12,912,Cat_20,India
5694,20,103,4831,Cat_20,USA
5695,1,157,2998,Cat_1,USA
5696,21,87,3912,Cat_21,India
5697,3,70,2882,Cat_3,India
5698,26,65,2379,Cat_26,USA
5699,1,34,3906,Cat_1,India
5700,27,93,2709,Cat_27,USA
5701,9,1,3139,Cat_9,India
5702,21,43,2827,Cat_21,USA
5703,20,45,4716,Cat_20,India
5704,18,115,497,Cat_18,China
5705,14,75,1490,Cat_14,India
5706,30,152,3057,Cat_30,India
5707,19,164,1250,Cat_19,China
5708,10,87,508,Cat_10,India
5709,7,194,4206,Cat_7,China
5710,26,95,2764,Cat_26,China
5711,17,65,3768,Cat_17,USA
5712,1,106,2572,Cat_1,China
5713,8,24,2865,Cat_8,USA
5714,30,167,1247,Cat_30,China
5715,10,189,3703,Cat_10,USA
5716,1,150,2564,Cat_1,USA
5717,1,55,881,Cat_1,USA
5718,24,16,299,Cat_24,India
5719,2,18,138,Cat_2,USA
5720,30,79,3062,Cat_30,USA
5721,2,196,3908,Cat_2,India
5722,8,44,3042,Cat_8,China
5723,10,11,4675,Cat_10,China
5724,8,191,628,Cat_8,China
5725,7,55,4198,Cat_7,USA
5726,4,121,4575,Cat_4,USA
5727,23,149,4345,Cat_23,China
5728,7,1,489,Cat_7,India
5729,3,103,4457,Cat_3,USA
5730,24,48,938,Cat_24,China
5731,25,150,4358,Cat_25,USA
5732,1,102,2559,Cat_1,USA
5733,8,9,4422,Cat_8,USA
5734,8,168,4304,Cat_8,China
5735,29,150,1062,Cat_29,USA
5736,13,189,1408,Cat_13,USA
5737,11,71,112,Cat_11,USA
5738,16,45,1458,Cat_16,India
5739,1,92,4824,Cat_1,USA
5740,12,165,2510,Cat_12,USA
5741,9,158,4977,Cat_9,China
5742,18,62,2818,Cat_18,USA
5743,3,190,2709,Cat_3,China
5744,13,119,257,Cat_13,China
5745,25,119,2118,Cat_25,China
5746,26,156,1169,Cat_26,USA
5747,28,133,3461,Cat_28,India
5748,28,111,3467,Cat_28,India
5749,1,84,1241,Cat_1,China
5750,18,2,1864,Cat_18,India
5751,10,14,4005,Cat_10,China
5752,3,16,872,Cat_3,India
5753,4,132,1979,Cat_4,China
5754,19,194,3678,Cat_19,China
5755,10,104,1284,Cat_10,India
5756,26,71,1230,Cat_26,USA
5757,8,183,3879,Cat_8,USA
5758,9,55,1985,Cat_9,USA
5759,17,71,256,Cat_17,USA
5760,30,192,1653,Cat_30,USA
5761,23,140,2310,Cat_23,India
5762,21,126,4787,Cat_21,USA
5763,1,63,1564,Cat_1,USA
5764,29,165,295,Cat_29,USA
5765,1,29,1797,Cat_1,India
5766,13,6,3999,Cat_13,India
5767,14,76,1269,Cat_14,USA
5768,17,198,1501,Cat_17,China
5769,12,46,3848,Cat_12,India
5770,24,22,3827,Cat_24,India
5771,13,80,3975,Cat_13,China
5772,10,136,356,Cat_10,India
5773,6,93,2224,Cat_6,USA
5774,30,160,1607,Cat_30,USA
5775,29,64,3240,Cat_29,China
5776,7,93,1736,Cat_7,USA
5777,27,103,1267,Cat_27,USA
5778,23,137,2867,Cat_23,USA
5779,1,66,3888,Cat_1,USA
5780,17,132,4371,Cat_17,China
5781,2,82,3995,Cat_2,USA
5782,26,144,2778,Cat_26,China
5783,2,132,3503,Cat_2,China
5784,4,73,579,Cat_4,China
5785,7,112,626,Cat_7,China
5786,20,154,986,Cat_20,China
5787,1,69,3901,Cat_1,China
5788,13,68,2067,Cat_13,China
5789,23,100,3666,Cat_23,USA
5790,18,126,3005,Cat_18,USA
5791,24,148,556,Cat_24,China
5792,30,139,1135,Cat_30,China
5793,25,59,4463,Cat_25,USA
5794,9,46,4099,Cat_9,India
5795,6,18,1342,Cat_6,USA
5796,28,123,3246,Cat_28,USA
5797,29,110,1472,Cat_29,India
